"","time_interval","time_frame","dataset_name","b","X","N","lm_intercept","lm_slope"
"b4142","monthly","2015-10","android",-0.685921102639067,28,914,2.0453981590231,-0.640807870105044
"b4143","monthly","2015-10","android",-0.683856305093189,29,914,2.05844415033707,-0.638026386434739
"b4144","monthly","2015-10","android",-0.681768755979544,30,914,2.07114904318858,-0.635357795189165
"b4145","monthly","2015-10","android",-0.6797120929765,31,914,2.08270872825004,-0.632660487795364
"b4146","monthly","2015-10","android",-0.677668123404261,32,914,2.09421320572474,-0.630113496002455
"b4147","monthly","2015-10","android",-0.675659357691815,33,914,2.10501474795678,-0.62760053632519
"b4148","monthly","2015-10","android",-0.673664266795721,34,914,2.11520760932392,-0.625118051498033
"b4149","monthly","2015-10","android",-0.671656791270349,35,914,2.12461912245172,-0.622621803503031
"b4150","monthly","2015-10","android",-0.669699574303136,36,914,2.13444519474141,-0.620339193004281
"b4151","monthly","2015-10","android",-0.667789041867482,37,914,2.1437752530506,-0.618098915430169
"b4152","monthly","2015-10","android",-0.66586482280693,38,914,2.15259598725043,-0.615871378425851
"b4153","monthly","2015-10","android",-0.663957279535846,39,914,2.16110744273649,-0.613694583434069
"b4154","monthly","2015-10","android",-0.66208685211766,40,914,2.16931909371269,-0.611573205613113
"b4155","monthly","2015-10","android",-0.660267184211612,41,914,2.17720008233252,-0.609500158285074
"b4156","monthly","2015-10","android",-0.658463873253367,42,914,2.18440314254638,-0.607401558625123
"b4157","monthly","2015-10","android",-0.65669584508821,43,914,2.19181958385012,-0.605437236981061
"b4158","monthly","2015-10","android",-0.654969362079025,44,914,2.19914246468906,-0.603549168741665
"b4159","monthly","2015-10","android",-0.653252415279004,45,914,2.20683453559688,-0.601807191061137
"b4160","monthly","2015-10","android",-0.651565079914861,46,914,2.21430505528973,-0.600108631739844
"b4161","monthly","2015-10","android",-0.649886689522896,47,914,2.22187298780505,-0.598499514514027
"b4162","monthly","2015-10","android",-0.648190958201026,48,914,2.22920313334029,-0.596907814207818
"b4163","monthly","2015-10","android",-0.64648923231276,49,914,2.23636240415057,-0.595346245700028
"b4164","monthly","2015-10","android",-0.644806333351118,50,914,2.24336376063701,-0.593823035228521
"b4165","monthly","2015-11","android",-0.782295811909698,2,771,0.336360044786533,-0.748275321209671
"b4166","monthly","2015-11","android",-0.772117076165048,3,771,0.66565051414938,-0.741381241764536
"b4167","monthly","2015-11","android",-0.763321058868542,4,771,0.8967703590046,-0.736562624747017
"b4168","monthly","2015-11","android",-0.7568038790249,5,771,1.06903209974744,-0.731844717920768
"b4169","monthly","2015-11","android",-0.751034534836388,6,771,1.20801682275622,-0.727923508203698
"b4170","monthly","2015-11","android",-0.745552912940549,7,771,1.32565791888913,-0.724669605589938
"b4171","monthly","2015-11","android",-0.740988096749427,8,771,1.42678065748894,-0.721955965529892
"b4172","monthly","2015-11","android",-0.736989595178143,9,771,1.51383501171873,-0.719322012030307
"b4173","monthly","2015-11","android",-0.733311222371576,10,771,1.59108197510521,-0.716912604940569
"b4174","monthly","2015-11","android",-0.72991681955529,11,771,1.65678691019999,-0.714002699075385
"b4175","monthly","2015-11","android",-0.726628844162527,12,771,1.71427806133474,-0.71087647030866
"b4176","monthly","2015-11","android",-0.723458945312476,13,771,1.76568978353125,-0.707741373644861
"b4177","monthly","2015-11","android",-0.72036419584491,14,771,1.81122514005054,-0.704451183006417
"b4178","monthly","2015-11","android",-0.717364255708892,15,771,1.85250984500799,-0.701212776865658
"b4179","monthly","2015-11","android",-0.714434374148779,16,771,1.89052311232561,-0.698092959945372
"b4180","monthly","2015-11","android",-0.711701861177988,17,771,1.92365170546609,-0.694734360567666
"b4181","monthly","2015-11","android",-0.709062238937164,18,771,1.95383723250361,-0.69139948320507
"b4182","monthly","2015-11","android",-0.706456748032921,19,771,1.98164533277789,-0.688124889908361
"b4183","monthly","2015-11","android",-0.703895243372744,20,771,2.00845908535316,-0.685134404495957
"b4184","monthly","2015-11","android",-0.701381631490856,21,771,2.03306438901129,-0.68214105984399
"b4185","monthly","2015-11","android",-0.698951654016633,22,771,2.05607301397807,-0.679246740684749
"b4186","monthly","2015-11","android",-0.696543387922702,23,771,2.07843514553589,-0.676568898945098
"b4187","monthly","2015-11","android",-0.694223193341477,24,771,2.0999203741703,-0.674053066560777
"b4188","monthly","2015-11","android",-0.691956955120467,25,771,2.12093136037292,-0.671746146089296
"b4189","monthly","2015-11","android",-0.689730830982726,26,771,2.14110439908255,-0.669546988433107
"b4190","monthly","2015-11","android",-0.687551024786498,27,771,2.16096423139601,-0.667537720132562
"b4191","monthly","2015-11","android",-0.685380730689712,28,771,2.18038428542603,-0.665667687715564
"b4192","monthly","2015-11","android",-0.68329257551666,29,771,2.19944732214884,-0.663959541218668
"b4193","monthly","2015-11","android",-0.681327486330271,30,771,2.21738100272318,-0.662263158287703
"b4194","monthly","2015-11","android",-0.679345164206056,31,771,2.23458905000199,-0.660595641534992
"b4195","monthly","2015-11","android",-0.677380101677846,32,771,2.25127638011525,-0.658991162409419
"b4196","monthly","2015-11","android",-0.675439496959846,33,771,2.26703469980287,-0.657365182662852
"b4197","monthly","2015-11","android",-0.673511259059488,34,771,2.28109291954722,-0.655564987104792
"b4198","monthly","2015-11","android",-0.671614140765132,35,771,2.29484111624617,-0.653853643605015
"b4199","monthly","2015-11","android",-0.669737409691438,36,771,2.30832896686893,-0.652221779967199
"b4200","monthly","2015-11","android",-0.66792948140922,37,771,2.32141144650511,-0.650651589705111
"b4201","monthly","2015-11","android",-0.666127648176138,38,771,2.3342479983364,-0.649148859791825
"b4202","monthly","2015-11","android",-0.664336493972301,39,771,2.34681970071588,-0.647704209623234
"b4203","monthly","2015-11","android",-0.662601873618311,40,771,2.35828893333572,-0.646171428466101
"b4204","monthly","2015-11","android",-0.66090275768596,41,771,2.36903651645877,-0.644609789179969
"b4205","monthly","2015-11","android",-0.659216153904849,42,771,2.37968891785571,-0.643123063688462
"b4206","monthly","2015-11","android",-0.657525317281218,43,771,2.38993480731377,-0.641644155857503
"b4207","monthly","2015-11","android",-0.655852814314231,44,771,2.39925073941743,-0.640080784162359
"b4208","monthly","2015-11","android",-0.654177117725095,45,771,2.40825475437085,-0.638533762048078
"b4209","monthly","2015-11","android",-0.652500580535741,46,771,2.41658997006524,-0.636934377675416
"b4210","monthly","2015-11","android",-0.650825864405181,47,771,2.42441559559861,-0.63531019599957
"b4211","monthly","2015-11","android",-0.649153891699128,48,771,2.43145298995487,-0.633611198979635
"b4212","monthly","2015-11","android",-0.647507141317537,49,771,2.43794029225314,-0.631881428471545
"b4213","monthly","2015-11","android",-0.645869721657434,50,771,2.44382931570063,-0.630107972842964
"b4214","monthly","2015-12","android",-0.793402300226733,2,827,0.313343054148058,-0.747840968698233
"b4215","monthly","2015-12","android",-0.782531354291335,3,827,0.627578521995758,-0.73793140605468
"b4216","monthly","2015-12","android",-0.77404643084619,4,827,0.846808572215969,-0.730637692972909
"b4217","monthly","2015-12","android",-0.766654552140454,5,827,1.01479493619715,-0.724895638928385
"b4218","monthly","2015-12","android",-0.760405329587881,6,827,1.14941327555075,-0.719912940171864
"b4219","monthly","2015-12","android",-0.754981469478597,7,827,1.26130166781905,-0.715623858295084
"b4220","monthly","2015-12","android",-0.750166139710944,8,827,1.35591796129435,-0.711572199653289
"b4221","monthly","2015-12","android",-0.74586374813563,9,827,1.43816188503196,-0.707887382286703
"b4222","monthly","2015-12","android",-0.741997698623378,10,827,1.5100195830933,-0.704403842135456
"b4223","monthly","2015-12","android",-0.738515646829062,11,827,1.57310284203622,-0.700971307419697
"b4224","monthly","2015-12","android",-0.735113964475705,12,827,1.63075777589917,-0.697888857514506
"b4225","monthly","2015-12","android",-0.731937645136351,13,827,1.68402373399315,-0.69518636086686
"b4226","monthly","2015-12","android",-0.72885942368044,14,827,1.73155921616222,-0.692371523245066
"b4227","monthly","2015-12","android",-0.725836743397312,15,827,1.77450983068068,-0.689503601558215
"b4228","monthly","2015-12","android",-0.722957282017745,16,827,1.81282792833857,-0.686509274504633
"b4229","monthly","2015-12","android",-0.720121233712555,17,827,1.84838807483371,-0.683619688555651
"b4230","monthly","2015-12","android",-0.717345511254779,18,827,1.88136237804973,-0.680818525961951
"b4231","monthly","2015-12","android",-0.71463468651906,19,827,1.9118835343987,-0.678050378361626
"b4232","monthly","2015-12","android",-0.712026710711299,20,827,1.93941083786993,-0.675183955063872
"b4233","monthly","2015-12","android",-0.709468950951163,21,827,1.96406080360817,-0.672177115216269
"b4234","monthly","2015-12","android",-0.706967875870179,22,827,1.98646156606049,-0.669117902232358
"b4235","monthly","2015-12","android",-0.704545713246083,23,827,2.00718037836427,-0.666096201363744
"b4236","monthly","2015-12","android",-0.702167555853959,24,827,2.02599674265384,-0.663038259094567
"b4237","monthly","2015-12","android",-0.699803778180301,25,827,2.04350560821727,-0.660013442283658
"b4238","monthly","2015-12","android",-0.697439383120725,26,827,2.06060612125422,-0.657163379884958
"b4239","monthly","2015-12","android",-0.695119570334116,27,827,2.0760925424051,-0.65425704019001
"b4240","monthly","2015-12","android",-0.692863246700495,28,827,2.09128454226301,-0.65153844650642
"b4241","monthly","2015-12","android",-0.690658121400003,29,827,2.10742460843598,-0.649221870136446
"b4242","monthly","2015-12","android",-0.688490951988568,30,827,2.12281016937968,-0.646958887204087
"b4243","monthly","2015-12","android",-0.686390888760606,31,827,2.13755339284709,-0.644773586473291
"b4244","monthly","2015-12","android",-0.684316625072483,32,827,2.15245806675059,-0.642788061118251
"b4245","monthly","2015-12","android",-0.682297706939275,33,827,2.1664248951516,-0.640796747514166
"b4246","monthly","2015-12","android",-0.680321805911524,34,827,2.17948873833379,-0.638796972683837
"b4247","monthly","2015-12","android",-0.678360325820685,35,827,2.19268800878198,-0.636961039371932
"b4248","monthly","2015-12","android",-0.676457468040822,36,827,2.20583074017617,-0.635254473541224
"b4249","monthly","2015-12","android",-0.674613513359206,37,827,2.21817191145319,-0.633538767549942
"b4250","monthly","2015-12","android",-0.672811179284192,38,827,2.22982532937904,-0.631818411277902
"b4251","monthly","2015-12","android",-0.671022542973307,39,827,2.24103836477035,-0.630125773430634
"b4252","monthly","2015-12","android",-0.669239183156899,40,827,2.25162073772712,-0.628416851989721
"b4253","monthly","2015-12","android",-0.667482675677494,41,827,2.26177062706605,-0.626731955649417
"b4254","monthly","2015-12","android",-0.665743331116869,42,827,2.2716646114286,-0.625097026421265
"b4255","monthly","2015-12","android",-0.664013520548844,43,827,2.28145517494804,-0.623528268931693
"b4256","monthly","2015-12","android",-0.662334203832748,44,827,2.29117647536199,-0.622039543999823
"b4257","monthly","2015-12","android",-0.660637112757888,45,827,2.30042500618102,-0.620538925577141
"b4258","monthly","2015-12","android",-0.658953082821992,46,827,2.30906091733958,-0.619004052277956
"b4259","monthly","2015-12","android",-0.657295100917143,47,827,2.31757117218666,-0.617523858916009
"b4260","monthly","2015-12","android",-0.655628957205607,48,827,2.32537778263743,-0.615983957519554
"b4261","monthly","2015-12","android",-0.653986032733929,49,827,2.33278019176344,-0.614442255674522
"b4262","monthly","2015-12","android",-0.652342945811824,50,827,2.34015680696256,-0.612954402179363
"b4263","monthly","2015-1-","android",-0.792879196211516,2,728,0.353998674542867,-0.742463642668618
"b4264","monthly","2015-1-","android",-0.778112392471737,3,728,0.66182759326077,-0.732978376486137
"b4265","monthly","2015-1-","android",-0.767688750508201,4,728,0.872503595981071,-0.725173949502711
"b4266","monthly","2015-1-","android",-0.759440238352187,5,728,1.0363928793405,-0.719560064312993
"b4267","monthly","2015-1-","android",-0.752688715015802,6,728,1.16886650149356,-0.71498975164433
"b4268","monthly","2015-1-","android",-0.746758364605458,7,728,1.27940249719262,-0.711015898138244
"b4269","monthly","2015-1-","android",-0.741537722769007,8,728,1.37690259084158,-0.708103689643058
"b4270","monthly","2015-1-","android",-0.736730135004892,9,728,1.46108635790294,-0.705202646235117
"b4271","monthly","2015-1-","android",-0.73225006447955,10,728,1.53488665040293,-0.702304150805883
"b4272","monthly","2015-1-","android",-0.728206080980476,11,728,1.60037464494734,-0.699534543439844
"b4273","monthly","2015-1-","android",-0.724480771735629,12,728,1.65774442101003,-0.696592511547812
"b4274","monthly","2015-1-","android",-0.720960242914452,13,728,1.70989338150668,-0.693816694098403
"b4275","monthly","2015-1-","android",-0.717602658597305,14,728,1.75576845728499,-0.690778841131241
"b4276","monthly","2015-1-","android",-0.714502849193152,15,728,1.79538693473156,-0.687405933507156
"b4277","monthly","2015-1-","android",-0.711514445996301,16,728,1.83104945720663,-0.684003885395742
"b4278","monthly","2015-1-","android",-0.708587129609702,17,728,1.8634512601365,-0.680609223333386
"b4279","monthly","2015-1-","android",-0.705717070191217,18,728,1.89260760983539,-0.677158532574575
"b4280","monthly","2015-1-","android",-0.702904691704202,19,728,1.91961767923768,-0.673795866849005
"b4281","monthly","2015-1-","android",-0.700185554340622,20,728,1.94358387575514,-0.670308192934009
"b4282","monthly","2015-1-","android",-0.697455211965429,21,728,1.96572097492348,-0.666861739401604
"b4283","monthly","2015-1-","android",-0.694840098239943,22,728,1.98643882640925,-0.663546665574507
"b4284","monthly","2015-1-","android",-0.692322997733877,23,728,2.00617384791165,-0.660410848340663
"b4285","monthly","2015-1-","android",-0.689835431007611,24,728,2.02558236272755,-0.657527832442356
"b4286","monthly","2015-1-","android",-0.687408135296126,25,728,2.04358567064551,-0.6546710755076
"b4287","monthly","2015-1-","android",-0.685060251959048,26,728,2.06180559203176,-0.652138189011915
"b4288","monthly","2015-1-","android",-0.682770750842753,27,728,2.07942302568632,-0.649740956071376
"b4289","monthly","2015-1-","android",-0.680568999439627,28,728,2.09670309106314,-0.64752271620831
"b4290","monthly","2015-1-","android",-0.678446794231721,29,728,2.11328139999151,-0.645397150343622
"b4291","monthly","2015-1-","android",-0.676328833135042,30,728,2.12926198862926,-0.643337841432235
"b4292","monthly","2015-1-","android",-0.674281759202878,31,728,2.14442995529569,-0.641324502136221
"b4293","monthly","2015-1-","android",-0.672245138106625,32,728,2.15949562396205,-0.63945512921244
"b4294","monthly","2015-1-","android",-0.670268124810788,33,728,2.17394577342021,-0.637639802378407
"b4295","monthly","2015-1-","android",-0.668395264099546,34,728,2.18742167607193,-0.635811039834141
"b4296","monthly","2015-1-","android",-0.666519413981045,35,728,2.20043260124699,-0.634023855916472
"b4297","monthly","2015-1-","android",-0.664683179628431,36,728,2.21306888570641,-0.632308215094089
"b4298","monthly","2015-1-","android",-0.662841853905111,37,728,2.22515567611863,-0.630602137000388
"b4299","monthly","2015-1-","android",-0.661033264480637,38,728,2.23686715065732,-0.628946798693701
"b4300","monthly","2015-1-","android",-0.659266585306253,39,728,2.24742726018034,-0.62719335442982
"b4301","monthly","2015-1-","android",-0.65752228735026,40,728,2.25763926437732,-0.625479676504646
"b4302","monthly","2015-1-","android",-0.655764672619144,41,728,2.26754672182178,-0.623796791219149
"b4303","monthly","2015-1-","android",-0.653993380500485,42,728,2.27660236211531,-0.622040231335257
"b4304","monthly","2015-1-","android",-0.652223405836657,43,728,2.2851763131626,-0.620281208742127
"b4305","monthly","2015-1-","android",-0.650429841231949,44,728,2.29362157933219,-0.618574001364219
"b4306","monthly","2015-1-","android",-0.64863022849017,45,728,2.30158036509995,-0.616853100621989
"b4307","monthly","2015-1-","android",-0.646834332075636,46,728,2.30928600423203,-0.615157856030583
"b4308","monthly","2015-1-","android",-0.645049836842531,47,728,2.31658888092481,-0.613461513921019
"b4309","monthly","2015-1-","android",-0.643283034758455,48,728,2.32290094853191,-0.611657644903623
"b4310","monthly","2015-1-","android",-0.641536892728707,49,728,2.32870150779114,-0.609829360825601
"b4311","monthly","2015-1-","android",-0.639802839785348,50,728,2.33423937809203,-0.608015678456408
"b4312","monthly","2015-2-","android",-0.793822628089189,2,617,0.385966259934671,-0.751263899728272
"b4313","monthly","2015-2-","android",-0.777322806077906,3,617,0.711879325376693,-0.743640729601291
"b4314","monthly","2015-2-","android",-0.763775917931121,4,617,0.941337657496331,-0.738432566623274
"b4315","monthly","2015-2-","android",-0.753428591901188,5,617,1.12076496336599,-0.735268759589212
"b4316","monthly","2015-2-","android",-0.745173874470891,6,617,1.26451466978195,-0.732327824607171
"b4317","monthly","2015-2-","android",-0.738518054585044,7,617,1.38343560491639,-0.729678415717347
"b4318","monthly","2015-2-","android",-0.732849781905678,8,617,1.48266408409516,-0.726745219266057
"b4319","monthly","2015-2-","android",-0.727763339663739,9,617,1.56646423314495,-0.723480018722286
"b4320","monthly","2015-2-","android",-0.723067647922153,10,617,1.63871886054716,-0.720041272100948
"b4321","monthly","2015-2-","android",-0.71874603561182,11,617,1.70113970497031,-0.716394000144199
"b4322","monthly","2015-2-","android",-0.714823614660605,12,617,1.7545531789126,-0.712445447887031
"b4323","monthly","2015-2-","android",-0.711233550105979,13,617,1.80072551233615,-0.708312721760625
"b4324","monthly","2015-2-","android",-0.707759907757241,14,617,1.84134469049957,-0.704076694487026
"b4325","monthly","2015-2-","android",-0.704479115591136,15,617,1.87820424477487,-0.700004762608281
"b4326","monthly","2015-2-","android",-0.701334020579615,16,617,1.91332126279768,-0.696374423379106
"b4327","monthly","2015-2-","android",-0.698278464485828,17,617,1.9450719385213,-0.692758227914595
"b4328","monthly","2015-2-","android",-0.695368916972011,18,617,1.97425035871961,-0.689257843335344
"b4329","monthly","2015-2-","android",-0.692591611921545,19,617,2.00257726449741,-0.686155977768249
"b4330","monthly","2015-2-","android",-0.689886114389238,20,617,2.03008354198148,-0.683366281694314
"b4331","monthly","2015-2-","android",-0.687312621928482,21,617,2.05600065048592,-0.680721301320997
"b4332","monthly","2015-2-","android",-0.684884445786516,22,617,2.07961731062898,-0.678039020963402
"b4333","monthly","2015-2-","android",-0.68256240773214,23,617,2.10213179800635,-0.675510161111712
"b4334","monthly","2015-2-","android",-0.680257168431078,24,617,2.12361550678784,-0.67309419609122
"b4335","monthly","2015-2-","android",-0.677975764255559,25,617,2.14450922387586,-0.670846557345654
"b4336","monthly","2015-2-","android",-0.675676106751059,26,617,2.1645450360561,-0.668672088199868
"b4337","monthly","2015-2-","android",-0.673446176143835,27,617,2.18294354936021,-0.666441231504003
"b4338","monthly","2015-2-","android",-0.67130455001585,28,617,2.19955535315083,-0.664104385240877
"b4339","monthly","2015-2-","android",-0.669175501143042,29,617,2.21549471103687,-0.661846353740495
"b4340","monthly","2015-2-","android",-0.667110528982812,30,617,2.23022278091435,-0.659561369255994
"b4341","monthly","2015-2-","android",-0.665053228268393,31,617,2.24466980851963,-0.657402325272037
"b4342","monthly","2015-2-","android",-0.663049192682476,32,617,2.25814353561229,-0.655235092298662
"b4343","monthly","2015-2-","android",-0.66112379011588,33,617,2.27123522307191,-0.653173684203661
"b4344","monthly","2015-2-","android",-0.659149462874104,34,617,2.28373053992273,-0.651125649047487
"b4345","monthly","2015-2-","android",-0.657181758312879,35,617,2.29580744518927,-0.649135693090835
"b4346","monthly","2015-2-","android",-0.655206624390821,36,617,2.30718608986922,-0.647135033397693
"b4347","monthly","2015-2-","android",-0.653291496479768,37,617,2.31773142155748,-0.645107516209459
"b4348","monthly","2015-2-","android",-0.651359235819982,38,617,2.32740133354093,-0.643016207806026
"b4349","monthly","2015-2-","android",-0.649448419516698,39,617,2.33571663720013,-0.64078356389577
"b4350","monthly","2015-2-","android",-0.647532017858334,40,617,2.34392056199449,-0.638625493197874
"b4351","monthly","2015-2-","android",-0.64564319507105,41,617,2.35040240637418,-0.636247651708272
"b4352","monthly","2015-2-","android",-0.643739705764196,42,617,2.35630799797896,-0.633848812807193
"b4353","monthly","2015-2-","android",-0.641833048664009,43,617,2.36165886377451,-0.631435612329283
"b4354","monthly","2015-2-","android",-0.639903418015313,44,617,2.36652450039964,-0.629009647489735
"b4355","monthly","2015-2-","android",-0.637999628170522,45,617,2.37050439076906,-0.626504137654212
"b4356","monthly","2015-2-","android",-0.636084185470836,46,617,2.37368512391311,-0.623923251537788
"b4357","monthly","2015-2-","android",-0.634147239182819,47,617,2.37654007122831,-0.621351615123261
"b4358","monthly","2015-2-","android",-0.632195256327417,48,617,2.37925065517546,-0.61881980512062
"b4359","monthly","2015-2-","android",-0.630242636260045,49,617,2.38112057308065,-0.616198044214289
"b4360","monthly","2015-2-","android",-0.628285311486535,50,617,2.3827932426299,-0.613603570854677
"b4361","monthly","2015-3-","android",-0.788183910986992,2,968,0.313099701374156,-0.739925030117855
"b4362","monthly","2015-3-","android",-0.771364703565926,3,968,0.647065532344989,-0.73437904403199
"b4363","monthly","2015-3-","android",-0.760282938600937,4,968,0.876216390772797,-0.729509040351954
"b4364","monthly","2015-3-","android",-0.753214412650973,5,968,1.04061894350368,-0.723805154044689
"b4365","monthly","2015-3-","android",-0.747654478970331,6,968,1.16976903753113,-0.718388641447017
"b4366","monthly","2015-3-","android",-0.742845192651359,7,968,1.27394602803415,-0.712993726413055
"b4367","monthly","2015-3-","android",-0.738743137311803,8,968,1.35948580936006,-0.707584729225734
"b4368","monthly","2015-3-","android",-0.7349191314169,9,968,1.43341931085884,-0.702617359414034
"b4369","monthly","2015-3-","android",-0.73136876544329,10,968,1.49874159449184,-0.698077745219393
"b4370","monthly","2015-3-","android",-0.728017441391453,11,968,1.55744484615719,-0.693949990787042
"b4371","monthly","2015-3-","android",-0.724952668720943,12,968,1.60931243188538,-0.689956865695199
"b4372","monthly","2015-3-","android",-0.72200786865877,13,968,1.65662539932052,-0.686261994001732
"b4373","monthly","2015-3-","android",-0.719290894523053,14,968,1.70037439885375,-0.682943546466888
"b4374","monthly","2015-3-","android",-0.716709814310661,15,968,1.74097097704561,-0.679884237942655
"b4375","monthly","2015-3-","android",-0.71422989049428,16,968,1.77814246538866,-0.676918794634502
"b4376","monthly","2015-3-","android",-0.711772924242363,17,968,1.81319618927172,-0.674161514925144
"b4377","monthly","2015-3-","android",-0.709411308257625,18,968,1.84570960359528,-0.671494019527421
"b4378","monthly","2015-3-","android",-0.70709148340954,19,968,1.87521335966145,-0.668752550689573
"b4379","monthly","2015-3-","android",-0.704851025042184,20,968,1.90263509014826,-0.666078258302985
"b4380","monthly","2015-3-","android",-0.702714266167118,21,968,1.92810522948874,-0.663461963716417
"b4381","monthly","2015-3-","android",-0.700549504523408,22,968,1.95216230216024,-0.660914243342303
"b4382","monthly","2015-3-","android",-0.698419577654725,23,968,1.97415763615786,-0.658313489948327
"b4383","monthly","2015-3-","android",-0.696306400823252,24,968,1.99449294934658,-0.655696370554991
"b4384","monthly","2015-3-","android",-0.694257168460873,25,968,2.01281946419465,-0.652994870175317
"b4385","monthly","2015-3-","android",-0.69223957092807,26,968,2.03001756149269,-0.650341104235602
"b4386","monthly","2015-3-","android",-0.690228279798694,27,968,2.04554564919464,-0.647605352277666
"b4387","monthly","2015-3-","android",-0.688225604432527,28,968,2.06013419446946,-0.644908755009878
"b4388","monthly","2015-3-","android",-0.686240281754403,29,968,2.0734993161515,-0.642186055085385
"b4389","monthly","2015-3-","android",-0.684259386628816,30,968,2.08565040859854,-0.639423801462232
"b4390","monthly","2015-3-","android",-0.682295324499323,31,968,2.09692510889847,-0.636678215189177
"b4391","monthly","2015-3-","android",-0.680335967724743,32,968,2.10759631937566,-0.633980594871864
"b4392","monthly","2015-3-","android",-0.678338491848174,33,968,2.11767504230234,-0.631310592347897
"b4393","monthly","2015-3-","android",-0.676383346520752,34,968,2.12681512915297,-0.62862075164366
"b4394","monthly","2015-3-","android",-0.674449950140479,35,968,2.13483660098388,-0.625870064429947
"b4395","monthly","2015-3-","android",-0.672554104287228,36,968,2.14236693832183,-0.623166114781511
"b4396","monthly","2015-3-","android",-0.670667624711967,37,968,2.14956445232394,-0.620523554436434
"b4397","monthly","2015-3-","android",-0.668803059945717,38,968,2.15669807682741,-0.617988842676435
"b4398","monthly","2015-3-","android",-0.666937255258229,39,968,2.16405648970257,-0.615599645459894
"b4399","monthly","2015-3-","android",-0.665113600236483,40,968,2.17134891060846,-0.613311627703912
"b4400","monthly","2015-3-","android",-0.663317490579708,41,968,2.17882302478377,-0.61115922734292
"b4401","monthly","2015-3-","android",-0.661545925478426,42,968,2.18625374687015,-0.609096121093394
"b4402","monthly","2015-3-","android",-0.659797497948645,43,968,2.19381057802302,-0.607148414016396
"b4403","monthly","2015-3-","android",-0.658052882494592,44,968,2.20140959230407,-0.605288191810139
"b4404","monthly","2015-3-","android",-0.65630775297514,45,968,2.20912453392393,-0.603523939409443
"b4405","monthly","2015-3-","android",-0.654579203062036,46,968,2.21663791692378,-0.601801486334455
"b4406","monthly","2015-3-","android",-0.652889718609745,47,968,2.22376162140591,-0.60009138042721
"b4407","monthly","2015-3-","android",-0.651218809096409,48,968,2.23076276576968,-0.598430156989976
"b4408","monthly","2015-3-","android",-0.649582299437796,49,968,2.23745689397017,-0.596789220893286
"b4409","monthly","2015-3-","android",-0.647951141889579,50,968,2.24410418597574,-0.595204145802843
"b4410","monthly","2015-4-","android",-0.817717154417737,2,1041,-0.00358565406097545,-0.690322778576833
"b4411","monthly","2015-4-","android",-0.804774332502006,3,1041,0.336656847280386,-0.685465623336694
"b4412","monthly","2015-4-","android",-0.794620337011582,4,1041,0.570480729500657,-0.68107249663746
"b4413","monthly","2015-4-","android",-0.786486918469755,5,1041,0.750499025894674,-0.677812162952887
"b4414","monthly","2015-4-","android",-0.779111369001244,6,1041,0.895392339486659,-0.674937970446174
"b4415","monthly","2015-4-","android",-0.772440840113968,7,1041,1.01704824663426,-0.672488744797479
"b4416","monthly","2015-4-","android",-0.766520074012327,8,1041,1.11902545623204,-0.669869552662567
"b4417","monthly","2015-4-","android",-0.761102143711356,9,1041,1.20627078827114,-0.667158102216346
"b4418","monthly","2015-4-","android",-0.756163727966813,10,1041,1.28154579561232,-0.664303929318134
"b4419","monthly","2015-4-","android",-0.75153986269447,11,1041,1.34855364885664,-0.661592390947303
"b4420","monthly","2015-4-","android",-0.747168308342723,12,1041,1.40951799980916,-0.659112507615376
"b4421","monthly","2015-4-","android",-0.743064393130831,13,1041,1.46493630778399,-0.656748822952559
"b4422","monthly","2015-4-","android",-0.739239656468048,14,1041,1.51585827397872,-0.654535433311262
"b4423","monthly","2015-4-","android",-0.735573700255683,15,1041,1.5636945305173,-0.652582849285676
"b4424","monthly","2015-4-","android",-0.732150092451661,16,1041,1.60861542646354,-0.650848555756232
"b4425","monthly","2015-4-","android",-0.728947973600649,17,1041,1.64911961433503,-0.648956072230445
"b4426","monthly","2015-4-","android",-0.725933326875195,18,1041,1.68667403192158,-0.647100458457599
"b4427","monthly","2015-4-","android",-0.723095801786614,19,1041,1.72111377190518,-0.645180975258553
"b4428","monthly","2015-4-","android",-0.720382024846914,20,1041,1.75307091353391,-0.643261641813752
"b4429","monthly","2015-4-","android",-0.717691474399936,21,1041,1.78280839839093,-0.641318940273668
"b4430","monthly","2015-4-","android",-0.715090151386589,22,1041,1.81109392044363,-0.639474331805724
"b4431","monthly","2015-4-","android",-0.712540907090663,23,1041,1.83756093246178,-0.637620104619135
"b4432","monthly","2015-4-","android",-0.710047111389765,24,1041,1.86256680097522,-0.635805928336501
"b4433","monthly","2015-4-","android",-0.707616542026453,25,1041,1.88608190917166,-0.633999090465004
"b4434","monthly","2015-4-","android",-0.705237814973198,26,1041,1.90804950191419,-0.632159473492203
"b4435","monthly","2015-4-","android",-0.702935493692187,27,1041,1.92856156314486,-0.630292359567469
"b4436","monthly","2015-4-","android",-0.700686475869602,28,1041,1.94784912197568,-0.628422152104067
"b4437","monthly","2015-4-","android",-0.698496593684432,29,1041,1.96545908290002,-0.626449267376386
"b4438","monthly","2015-4-","android",-0.696335735867452,30,1041,1.98210832899057,-0.624486480729915
"b4439","monthly","2015-4-","android",-0.694201638575862,31,1041,1.9972632015587,-0.622425457426164
